19:21:22       0.00M ops completed
RAM Hit Ratio :  92.12%
19:26:19     379.63M ops completed
RAM Hit Ratio :  92.16%
19:26:22     383.50M ops completed
RAM Hit Ratio :  92.39%
19:26:25     387.37M ops completed
RAM Hit Ratio :  92.43%
19:26:28     391.37M ops completed
RAM Hit Ratio :  93.22%
19:26:31     395.33M ops completed
RAM Hit Ratio :  93.04%
19:26:34     399.23M ops completed
RAM Hit Ratio :  92.60%
