10.65,85.26
22.27,89.83
33.87,91.12
45.08,92.10
56.14,92.74
67.08,93.26
78.06,93.71
88.71,93.56
99.03,93.73
109.07,93.76
119.03,93.75
128.78,93.90
138.12,94.04
147.41,94.48
156.61,93.98
165.68,93.95
174.56,94.16
183.39,94.50
192.24,94.28
201.03,94.34
209.77,94.56
218.39,94.55
226.84,94.49
235.15,94.39
243.21,94.45
251.29,94.79
259.24,94.74
267.06,94.60
274.80,94.59
282.48,94.63
289.92,94.97
297.49,94.61
305.00,94.55
312.38,94.61
319.62,94.61
326.83,94.78
333.97,94.77
341.03,94.79
348.09,94.81
355.08,94.92
362.18,95.13
369.08,94.99
375.82,94.92
382.50,94.88
389.13,94.97
395.71,94.99
402.55,95.04
409.25,95.58
415.81,95.09
421.88,95.13
427.87,95.24
433.87,95.08
440.05,95.02
446.03,95.11
452.01,95.00
458.04,95.08
464.01,95.16
470.10,95.06
476.30,95.11
482.44,95.30
488.58,95.43
494.78,95.67
