11.36,85.48
23.14,89.95
35.18,91.24
46.39,92.16
57.78,92.81
69.04,93.37
80.03,93.73
90.84,93.51
101.22,93.81
111.32,93.81
121.21,93.69
131.12,93.96
140.79,94.22
150.34,94.29
159.76,93.93
168.87,94.02
177.96,94.28
186.96,94.41
195.96,94.31
204.88,94.44
213.61,94.56
222.30,94.59
230.77,94.41
239.27,94.42
247.62,94.50
255.82,94.94
264.04,94.62
272.09,94.57
280.03,94.62
287.74,94.89
295.44,94.71
303.14,94.55
310.81,94.60
318.23,94.59
325.60,94.75
332.99,94.78
340.20,94.79
347.42,94.78
354.79,94.94
361.83,95.11
368.85,95.01
375.84,94.92
382.73,94.89
389.59,94.97
396.66,94.99
403.65,95.04
410.60,95.63
417.44,95.06
424.12,95.14
430.75,95.24
437.56,95.11
444.22,95.11
450.72,95.14
457.12,95.17
463.58,95.28
470.08,95.18
476.77,95.28
483.24,95.46
489.69,95.69
496.12,95.75
