11.07,85.40
23.01,89.91
34.33,91.19
45.90,92.13
56.86,92.77
67.82,93.31
78.51,93.71
88.85,93.56
99.05,93.73
108.84,93.76
118.64,93.74
128.41,93.90
137.72,94.04
146.88,94.49
155.90,93.98
164.92,93.95
173.86,94.15
182.57,94.50
191.35,94.29
200.07,94.32
208.75,94.54
217.44,94.53
225.79,94.53
233.97,94.39
242.00,94.45
250.03,94.71
257.91,94.80
265.81,94.60
273.64,94.57
281.29,94.62
288.74,94.95
296.32,94.65
303.83,94.56
311.13,94.60
318.36,94.60
325.53,94.75
332.75,94.78
339.98,94.78
347.01,94.77
353.61,94.92
359.88,94.88
366.25,95.21
372.54,94.81
378.91,94.71
385.19,94.76
391.47,94.90
397.80,94.76
404.19,94.89
410.61,95.47
417.07,94.83
423.54,94.92
429.95,95.03
436.42,94.85
442.83,94.78
449.27,94.90
455.86,94.86
462.47,94.96
468.96,94.90
475.54,94.94
482.15,95.11
488.77,95.26
495.51,95.48
