11.05,85.39
22.80,89.89
34.51,91.19
45.82,92.13
57.00,92.77
68.10,93.33
79.07,93.71
89.69,93.55
100.01,93.76
110.04,93.77
119.25,93.72
129.04,93.92
138.53,94.03
147.90,94.47
157.21,93.98
166.37,93.96
175.39,94.15
184.37,94.50
193.40,94.29
202.26,94.37
210.99,94.56
219.55,94.59
228.03,94.45
236.36,94.39
244.61,94.48
252.63,94.85
260.64,94.67
268.53,94.59
276.31,94.57
283.83,94.65
290.77,94.98
297.78,94.51
304.76,94.43
311.69,94.45
318.55,94.41
325.37,94.54
332.25,94.52
339.03,94.48
345.85,94.47
352.77,94.57
359.64,94.56
366.62,94.92
373.48,94.49
380.29,94.43
387.16,94.49
394.03,94.61
400.96,94.58
407.98,95.00
415.03,94.66
422.00,94.65
428.99,94.82
436.01,94.63
442.98,94.52
449.95,94.64
457.00,94.64
464.06,94.76
471.26,94.66
478.49,94.72
485.71,94.89
492.95,95.32
