0,276,60
0,277,218
0,168,0
0,278,214
0,266,4562
0,279,0
0,280,1630
0,281,0
0,254,1052
0,117,77
0,282,0
0,265,3064
0,281,0
0,279,0
0,283,668
0,225,209
0,284,150
0,285,2482
0,273,49
0,275,85
0,286,2756
0,287,178
0,288,175
0,282,227
0,289,378
0,188,507
0,290,441
0,165,0
0,291,240
0,223,200
0,292,60
0,293,1164
0,294,1722
0,282,227
0,117,77
0,295,64
0,263,204
0,296,204
0,33,619
0,297,2258
0,298,167
0,206,189
0,275,85
0,36,196
0,299,82
0,33,619
0,300,299
0,301,695
0,302,356
0,300,299
0,96,181
0,303,322
0,117,77
0,279,0
0,304,416
0,196,152
0,305,209
0,263,204
0,306,403
0,168,0
0,307,1934
0,308,84
0,309,151
0,310,274
0,311,0
0,117,77
0,312,0
0,313,122
0,314,214
0,281,0
0,315,1059
0,282,227
0,316,210
0,317,1513
0,318,335
0,319,318
0,320,173
0,321,4272
0,322,0
0,117,77
0,323,78
0,263,204
0,312,75
0,223,200
0,324,365
0,325,359
0,281,0
0,279,0
0,326,225
0,282,227
0,327,407
0,296,204
0,328,466
0,329,1063
0,330,2463
0,275,85
0,331,218
0,332,1043
0,333,361
0,322,196
0,334,75
0,335,200
0,336,433
0,337,320
0,338,218
0,339,451
0,340,85
0,3,0
0,341,1055
0,305,209
0,342,87
0,343,2084
0,318,335
0,344,1037
0,320,173
0,345,116
0,36,196
0,346,1881
0,347,366
0,348,77
0,349,315
0,350,581
0,314,214
0,351,1028
0,352,469
0,353,2828
0,354,0
0,355,0
0,309,151
0,356,2789
0,279,0
0,357,200
0,358,0
0,359,482
0,360,465
0,361,1793
0,362,1440
0,363,3050
0,364,351
0,365,1355
0,360,465
0,354,344
0,366,56
0,367,2233
0,368,276
0,369,135
0,370,88
0,371,2312
0,372,81
0,373,2016
0,3,0
0,374,136
0,375,0
0,376,369
0,377,0
0,378,2596
0,275,85
0,223,200
0,379,288
0,380,144
0,381,0
0,296,204
0,377,87
0,375,1402
0,382,57
0,383,1873
0,384,84
0,385,1107
0,386,78
0,387,0
0,270,1793
0,388,407
0,224,142
0,389,0
0,390,173
0,391,3731
0,305,209
0,392,218
0,393,478
0,394,259
0,3,0
0,395,66
0,381,190
0,309,151
0,314,214
0,396,0
0,397,137
0,398,351
0,399,111
0,400,668
0,36,196
0,401,1071
0,275,85
0,387,209
0,402,286
0,403,213
0,404,0
0,405,215
0,238,631
0,406,821
0,407,0
0,408,60
0,409,0
0,410,0
0,411,307
0,412,221
0,413,216
0,414,0
0,415,0
0,416,1518
0,404,507
0,417,240
0,418,84
0,333,361
0,419,1044
0,420,246
0,305,209
0,421,172
0,223,200
0,333,361
0,16,0
0,422,118
0,407,100
0,423,176
0,424,0
0,409,678
0,82,425
0,425,687
0,426,41
0,427,778
0,119,69
0,414,615
0,428,47
0,429,0
0,430,401
0,431,296
0,432,0
0,433,219
0,414,624
0,434,894
0,425,696
0,433,219
0,435,168
0,436,2267
0,437,71
0,438,0
0,429,143
0,427,778
0,439,681
0,119,69
0,440,1155
0,441,62
0,424,60
0,439,690
0,442,253
0,333,361
0,443,107
0,444,0
0,438,641
0,445,282
0,446,0
0,447,2653
0,443,107
0,444,0
0,448,49
0,438,650
0,449,1819
0,333,361
0,450,1917
0,451,2610
0,452,0
0,446,322
0,365,1355
0,453,217
0,454,1935
0,455,172
0,456,0
0,372,81
0,457,66
0,458,0
0,291,240
0,217,214
0,333,361
0,402,286
0,459,346
0,460,85
0,452,40
0,461,1362
0,462,1283
0,463,186
0,464,1042
0,465,0
0,466,0
0,333,361
0,433,219
0,467,47
0,468,1912
0,469,516
0,456,449
0,158,227
0,470,367
0,455,172
0,223,200
0,470,376
0,45,0
0,471,619
0,472,85
0,473,0
0,474,480
0,475,0
0,476,326
0,477,0
0,478,0
0,433,219
0,458,222
0,444,0
0,479,270
0,480,0
0,443,107
0,481,80
0,482,189
0,471,619
0,483,2741
0,484,153
0,475,641
0,475,650
0,485,913
0,444,0
0,486,412
0,472,85
0,478,139
0,32,0
0,477,352
0,487,0
0,443,107
0,480,351
0,488,48
0,489,1273
0,490,83
0,491,435
0,492,418
0,493,411
0,494,1751
0,495,0
0,496,0
0,493,411
0,497,1706
0,498,0
0,499,212
0,45,0
0,193,292
0,500,1091
0,501,87
0,152,60
0,502,2244
0,484,153
0,493,411
0,503,93
0,487,2698
0,433,219
0,504,214
0,505,908
0,506,245
0,444,0
0,507,125
0,506,245
0,508,0
0,509,79
0,510,65
0,498,292
0,511,1310
0,433,219
0,512,225
0,45,0
0,443,107
0,513,0
0,496,191
0,477,352
0,514,77
0,515,84
0,71,89
0,516,205
0,517,38
0,518,1616
0,519,65
0,517,38
0,520,178
0,521,455
0,522,0
0,32,0
0,523,0
0,524,193
0,444,0
0,525,50
0,526,105
0,443,107
0,527,0
0,433,219
0,528,867
0,96,181
0,529,2942
0,495,0
0,530,263
0,531,364
0,522,279
0,523,226
0,320,173
0,532,431
0,533,261
0,534,266
0,482,189
0,535,253
0,536,483
0,527,456
0,45,0
0,537,174
0,538,0
0,539,212
0,540,451
0,149,214
0,444,0
0,503,93
0,443,107
0,45,0
0,541,176
0,542,1487
0,543,60
0,544,305
0,32,0
0,433,219
0,545,79
0,538,98
0,479,270
0,546,780
0,547,1518
0,543,60
0,525,50
0,444,0
0,548,195
0,549,58
0,550,0
0,495,0
0,551,0
0,548,195
0,552,60
0,553,211
0,554,237
0,555,97
0,556,82
0,320,173
0,557,2210
0,443,107
0,558,279
0,559,53
0,560,1793
0,561,1724
0,562,1695
0,563,163
0,533,261
0,433,219
0,564,0
0,565,0
0,256,85
0,149,214
0,141,1440
0,515,84
0,566,133
0,567,2691
0,568,155
0,569,0
0,570,218
0,571,373
0,551,1714
0,572,503
0,550,89
0,564,60
0,550,0
0,573,318
0,372,81
0,574,182
0,455,172
0,575,75
0,576,0
0,96,181
0,565,1396
0,443,107
0,577,417
0,444,0
0,433,219
0,578,217
0,550,89
0,572,503
0,569,145
0,566,133
0,579,0
0,578,217
0,580,0
0,45,0
0,581,315
0,56,283
0,461,1362
0,570,218
0,580,0
0,32,0
0,582,191
0,583,332
0,264,75
0,584,556
0,222,153
0,585,353
0,495,0
0,586,2137
0,587,46
0,443,107
0,96,181
0,588,261
0,589,1064
0,503,93
0,590,248
0,585,362
0,444,0
0,591,0
0,433,219
0,592,266
0,593,2238
0,581,315
0,509,79
0,594,247
0,579,77
0,595,757
0,222,153
0,553,211
0,596,568
0,597,83
0,598,491
0,576,1607
0,599,0
0,600,414
0,601,217
0,602,189
0,603,213
0,604,288
0,605,1707
0,606,295
0,607,371
0,149,214
0,608,1790
0,609,88
0,599,76
0,610,1320
0,611,435
0,222,153
0,443,107
0,612,2117
0,613,1888
0,575,75
0,614,0
0,578,217
0,615,82
0,591,47
0,616,2361
0,580,660
0,617,2430
0,618,2440
0,619,437
0,620,447
0,621,433
0,622,994
0,623,0
0,585,605
0,580,651
0,624,2210
0,580,651
0,580,660
0,625,50
0,433,219
0,626,0
0,479,270
0,627,89
0,546,780
0,628,245
0,629,78
0,624,2210
0,630,229
0,631,122
0,140,84
0,441,62
0,444,0
0,614,1089
0,632,0
0,633,314
0,45,0
0,634,179
0,635,0
0,636,191
0,443,107
0,495,0
0,637,4402
0,638,546
0,639,1380
0,640,226
0,623,260
0,433,219
0,641,124
0,626,883
0,635,76
0,444,0
0,642,1158
0,362,1440
0,643,3428
0,638,546
0,644,62
0,632,1588
0,556,82
0,443,107
0,553,211
0,433,219
0,645,210
0,646,204
0,248,1780
0,647,77
0,55,139
0,648,81
0,649,0
0,650,125
0,291,240
0,651,269
0,652,76
0,653,359
0,654,285
0,655,0
0,656,134
0,657,0
0,658,2222
0,659,191
0,444,0
0,660,76
0,661,293
0,662,1037
0,55,139
0,663,73
0,664,184
0,665,293
0,666,213
0,667,2466
0,668,83
0,657,252
0,669,2710
0,503,93
0,444,0
0,670,215
0,671,114
0,443,107
0,649,59
0,672,146
0,673,0
0,674,1317
0,439,681
0,599,418
0,433,219
0,675,0
0,509,79
0,676,322
0,677,248
0,678,5399
0,679,77
0,553,211
0,673,85
0,680,0
0,681,299
0,675,1055
0,443,107
0,682,89
0,683,506
0,684,0
0,685,213
0,686,832
0,687,3570
0,433,219
0,104,2318
0,680,199
0,688,2644
0,689,1158
0,690,0
0,691,0
0,692,309
0,693,248
0,685,213
0,694,0
0,653,359
0,695,107
0,646,204
0,654,285
0,696,149
0,443,107
0,444,0
0,444,0
0,697,64
0,217,214
0,698,406
0,690,2699
0,230,233
0,699,2873
0,700,3547
0,701,0
0,433,219
0,425,687
0,681,299
0,702,235
0,703,148
0,704,1998
0,705,193
0,36,196
0,553,211
0,396,0
0,673,85
0,706,1209
0,694,207
0,707,341
0,708,77
0,709,76
0,710,0
0,277,218
0,711,368
0,289,378
0,712,101
0,713,2736
0,714,85
0,443,107
0,715,215
0,433,219
0,710,427
0,716,277
0,717,77
0,718,81
0,719,0
0,442,253
0,16,0
0,720,205
0,721,0
0,722,2208
0,723,58
0,724,2430
0,444,0
0,443,107
0,725,330
0,719,76
0,726,2255
0,727,0
0,728,0
0,575,75
0,550,89
0,398,351
0,729,0
0,730,0
0,731,60
0,729,0
0,732,196
0,718,81
0,733,81
0,734,400
0,688,2644
0,735,0
0,591,367
0,736,86
0,737,302
0,738,2202
0,739,0
0,728,66
0,702,235
0,715,215
0,740,0
0,741,254
0,729,873
0,729,873
0,742,294
0,515,84
0,743,2604
0,735,203
0,730,1749
0,744,222
0,745,4179
0,739,673
0,746,1012
0,739,664
0,747,253
0,748,1423
0,749,1291
0,750,0
0,433,219
0,751,1423
0,85,702
0,752,7484
0,753,0
0,754,1203
0,755,0
0,756,620
0,740,1535
0,444,0
0,757,178
0,720,205
0,739,664
0,753,0
0,758,838
0,759,68
0,753,0
0,760,1061
0,761,0
0,762,195
0,750,55
0,420,246
0,443,107
0,763,201
0,764,1824
0,765,0
0,766,0
0,765,67
0,767,171
0,768,1013
0,769,224
0,770,1074
0,771,2131
0,772,317
0,773,214
0,774,0
0,775,180
0,556,82
0,776,230
0,777,443
0,778,1095
0,779,1546
0,780,0
0,781,261
0,782,549
0,761,2777
0,553,211
0,783,1032
0,784,215
0,785,267
0,786,1797
0,787,326
0,747,253
0,781,261
0,788,39
0,774,1028
0,789,420
0,790,944
0,783,1032
0,277,218
0,713,2736
0,781,261
0,791,0
0,655,0
0,780,1509
0,792,0
0,793,78
0,753,0
0,177,238
0,794,0
0,795,145
0,433,219
0,796,728
0,797,208
0,798,315
0,787,326
0,799,76
0,719,247
0,800,338
0,801,649
0,773,214
0,444,0
0,802,268
0,34,116
0,803,73
0,804,184
0,805,194
0,794,434
0,628,245
0,753,0
0,732,196
0,806,0
0,807,1979
0,808,2373
0,809,89
0,792,243
0,712,101
0,753,0
0,810,2290
0,811,42475
0,443,107
0,812,1809
0,813,249
0,15,212
0,814,453
0,815,106
0,816,210
0,817,193
0,818,60
0,819,245
0,773,214
0,820,354
0,511,1310
0,821,209
0,822,0
0,823,0
0,651,269
0,824,0
0,103,202
0,825,0
0,826,0
0,827,86
0,828,225
0,829,0
0,830,0
0,112,0
0,831,185
0,832,214
0,833,182
0,553,211
0,834,1552
0,830,349
0,835,0
0,829,844
0,25,0
0,836,927
0,837,2207
0,822,1394
0,836,927
0,838,0
0,90,0
0,829,1049
0,839,308
0,840,277
0,841,0
0,444,0
0,835,195
0,842,91
0,90,0
0,843,278
0,844,275
0,845,1982
0,15,212
0,433,219
0,846,0
0,390,173
0,277,218
0,646,204
0,103,202
0,847,365
0,848,1661
0,849,46
0,841,218
0,850,2090
0,851,0
0,395,66
0,852,352
0,853,0
0,780,1509
0,854,1744
0,855,386
0,856,49
0,857,407
0,679,77
0,858,47
0,443,107
0,851,285
0,594,247
0,859,5013
0,860,2947
0,861,169
0,831,185
0,862,1096
0,863,0
0,297,2258
0,864,407
0,421,172
0,865,149
0,866,126
0,867,57
0,868,0
0,869,0
0,25,0
0,853,289
0,112,0
0,870,199
0,871,611
0,872,966
0,873,1654
0,874,0
0,875,2506
0,868,2056
0,876,57
0,877,67
0,754,1203
0,878,302
0,869,365
0,879,320
0,880,0
0,881,395
0,882,107
0,883,1034
0,884,199
0,885,186
0,886,885
0,887,1878
0,859,5013
0,888,53
0,889,306
0,890,632
0,891,2250
0,892,109
0,79,184
0,893,0
0,894,1181
0,895,85
0,896,2677
0,897,235
0,880,41
0,898,1602
0,899,186
0,900,634
0,667,2466
0,901,637
0,103,202
0,902,0
0,732,196
0,903,564
0,903,564
0,904,209
0,904,209
0,905,273
0,906,198
0,907,2695
0,893,98
0,908,504
0,909,534
0,910,370
0,911,0
0,908,504
0,912,0
0,913,0
0,914,137
0,912,0
0,903,564
0,277,218
0,683,506
0,681,299
0,112,0
0,915,195
0,916,0
0,874,0
0,911,3244
0,917,279
0,918,0
0,919,0
0,904,209
0,920,370
0,916,0
0,921,0
0,260,1001
0,922,2454
0,646,204
0,912,0
0,918,3183
0,913,0
0,916,0
0,919,349
0,923,0
0,708,77
0,924,522
0,721,0
0,925,357
0,926,79
0,790,944
0,923,0
0,923,0
0,927,0
0,902,2601
0,928,328
0,929,0
0,921,440
0,930,0
0,931,262
0,96,181
0,904,209
0,932,362
0,933,241
0,934,0
0,913,0
0,935,0
0,936,195
0,913,0
0,903,564
0,937,771
0,938,365
0,937,771
0,939,75
0,940,1278
0,916,0
0,941,1917
0,903,564
0,926,79
0,904,209
0,942,331
0,912,0
0,943,288
0,926,79
0,874,0
0,470,619
0,935,615
0,935,624
0,930,259
0,903,564
0,912,0
0,944,3197
0,945,2003
0,946,175
0,934,542
0,946,175
0,947,218
0,580,660
0,948,45
0,913,0
0,580,660
0,949,85
0,912,0
0,950,225
0,916,0
0,168,0
0,951,216
0,916,0
0,952,222
0,790,944
0,953,2280
0,954,0
0,955,405
0,956,419
0,957,96
0,958,217
0,435,168
0,959,196
0,708,77
0,960,224
0,3,0
0,961,1360
0,904,209
0,165,0
0,904,209
0,962,142
0,926,79
0,903,564
0,162,272
0,913,0
0,912,0
0,294,1722
0,926,79
0,963,0
0,913,0
0,964,291
0,965,123
0,954,1586
0,966,0
0,967,374
0,968,707
0,916,0
0,223,200
0,969,0
0,970,40
0,790,944
0,971,305
0,946,175
0,188,507
0,972,0
0,973,184
0,913,0
0,912,0
0,54,636
0,974,195
0,975,1540
0,420,246
0,976,129
0,958,217
0,977,2756
0,963,137
0,916,0
0,978,617
0,168,0
0,979,318
0,916,0
0,918,3183
0,966,223
0,980,0
0,483,2741
0,981,2960
0,982,184
0,951,216
0,983,1066
0,984,0
0,903,564
0,985,2709
0,972,276
0,986,231
0,987,259
0,233,2004
0,982,184
0,988,1153
0,989,209
0,904,209
0,990,1320
0,980,1843
0,904,209
0,903,564
0,974,195
0,991,2057
0,992,206
0,993,848
0,831,185
0,994,1283
0,324,365
0,995,309
0,996,0
0,997,137
0,998,475
0,984,60
0,999,185
0,913,0
0,1000,200
0,1001,56
0,1002,286
0,998,475
0,1003,215
0,1004,0
0,992,206
0,165,0
0,912,0
0,1005,1664
0,1006,0
0,913,0
0,1007,0
0,1008,398
0,1009,315
0,1010,274
0,1011,0
0,916,0
0,996,324
0,1012,0
0,260,1001
0,1009,315
0,903,564
0,1013,246
0,1004,218
0,188,507
0,1014,200
0,667,2466
0,1015,74
0,1016,263
0,1014,200
0,1017,2652
0,1018,305
0,1019,142
0,1020,321
0,1021,0
0,1022,100
0,1023,60
0,168,0
0,904,209
0,916,0
0,912,0
0,958,217
0,1012,2280
0,1024,78
0,1025,1385
0,1026,1908
0,1027,185
0,1028,166
0,147,625
0,1029,1778
0,1030,239
0,1031,1008
0,1032,308
0,1021,386
0,1033,478
0,1034,0
0,1005,1664
0,1035,483
0,1020,321
0,903,564
0,9,1427
0,904,209
0,1030,239
0,1036,1886
0,1037,254
0,1038,563
0,1039,170
0,165,0
0,903,564
0,9,1427
0,1034,211
0,1026,1908
0,1040,204
0,913,0
0,1041,60
0,1042,659
0,1043,353
0,1044,846
0,373,2016
0,1043,362
0,1045,386
0,1046,349
0,1047,362
0,916,0
0,1048,188
0,916,0
0,168,0
0,125,57
0,1049,375
0,912,0
0,1050,0
0,1051,202
0,1052,306
0,1053,968
0,1054,0
0,1055,206
0,1056,164
0,1057,358
0,1043,605
0,922,2454
0,1058,76
0,1059,262
0,1060,200
0,1061,292
0,1050,86
0,1062,71
0,904,209
0,1054,218
0,1063,0
0,1064,0
0,1065,0
0,1066,0
0,1067,517
0,101,213
0,903,564
0,1054,218
0,1068,0
0,1069,194
0,1070,173
0,1071,60
0,1072,2681
0,1073,1564
0,1074,0
0,1075,411
0,1076,123
0,1077,0
0,1077,0
0,1072,2681
0,913,0
0,1078,191
0,1065,316
0,1079,468
0,1066,205
0,746,1012
0,1068,87
0,1063,1342
0,1064,281
0,289,378
0,188,507
0,1080,1058
0,1081,183
0,168,0
0,603,213
0,646,204
0,1057,358
0,1082,190
0,667,2466
0,1083,1281
0,1084,2391
0,903,564
0,1085,44
0,1086,2678
0,1087,1077
0,1088,1047
0,1033,478
0,1089,2463
0,1090,600
0,1091,104
0,1092,166
0,903,564
0,1093,271
0,904,209
0,323,78
0,916,0
0,912,0
0,296,204
0,1094,151
0,1074,0
0,1095,242
0,1096,0
0,1097,200
0,1096,0
0,916,0
0,1098,0
0,1099,141
0,904,209
0,1100,1239
0,1101,251
0,1102,602
0,916,87
0,916,87
0,645,210
0,1103,137
0,861,169
0,1104,0
0,1055,206
0,913,0
0,912,0
0,1105,3684
0,1106,0
0,1107,218
0,1108,335
0,165,0
0,188,507
0,1109,155
0,1098,202
0,1110,188
0,913,0
0,1111,0
0,1112,224
0,1113,264
0,1114,173
0,1115,0
0,1057,358
0,1116,169
0,323,78
0,1082,190
0,1117,268
0,1101,251
0,1118,83
0,1119,1397
0,1106,80
0,1120,113
0,1121,155
0,168,0
0,903,564
0,1122,103
0,1072,2681
0,1123,80
0,1124,665
0,904,209
0,1125,250
0,1126,82
0,59,178
0,1127,0
0,916,87
0,1128,0
0,1129,0
0,1130,507
0,1111,665
0,1131,1921
0,1074,0
0,1132,595
0,1133,288
0,1134,93
0,296,204
0,1055,206
0,1135,196
0,1127,485
0,1106,80
0,1136,0
0,913,0
0,1137,56
0,1138,115
0,296,204
0,1139,83
0,1140,293
0,1128,202
0,1126,82
0,912,0
0,1129,218
0,165,0
0,188,507
0,1141,55
0,1142,222
0,1143,63
0,1110,188
0,1144,225
0,646,204
0,1145,0
0,1146,85
0,1147,0
0,1148,214
0,1149,83
0,314,214
0,1150,0
0,1151,0
0,1152,170
0,1072,2681
0,1057,358
0,305,209
0,309,151
0,1148,214
0,1153,201
0,1145,63
0,1154,3768
0,1146,85
0,1155,47
0,1150,64
0,28,476
0,1151,85
0,1156,410
0,1074,0
0,1157,1737
0,1091,104
0,1158,86
0,168,0
0,1159,157
0,1160,71
0,1161,218
0,1162,0
0,279,0
0,296,204
0,667,2466
0,1163,140
0,1164,1713
0,1147,0
0,1165,1369
0,1166,69
0,1167,383
0,1164,1713
0,263,204
0,941,1917
0,1168,1298
0,1169,150
0,1156,410
0,1160,71
0,165,0
0,1170,60
0,1160,71
0,22,214
0,1147,0
0,533,261
0,1171,1021
0,15,213
0,188,507
0,1172,2918
0,1173,0
0,1174,205
0,305,209
0,1175,319
0,314,214
0,309,151
0,1148,214
0,1148,214
0,324,365
0,1176,2267
0,281,0
0,1177,0
0,858,47
0,1178,2447
0,1179,116
0,282,227
0,1180,225
0,1173,201
0,1181,3274
0,1182,75
0,1178,2447
0,1183,341
0,1184,0
0,815,106
0,1185,211
0,1186,0
0,1110,188
0,1187,126
0,168,0
0,1188,191
0,1189,786
0,1190,0
0,1191,0
0,1192,1605
0,279,0
0,1147,0
0,1184,159
0,1177,370
0,1193,2136
0,1194,88
0,1195,142
0,1196,0
0,1197,0
0,1198,427
0,998,475
0,165,0
0,296,204
0,887,1878
0,1191,60
0,1199,131
0,533,261
0,188,507
0,1200,0
0,420,246
0,22,214
0,1147,0
0,1201,105
0,1202,0
0,1203,188
0,1190,84
0,1204,373
0,933,241
0,1205,430
0,309,151
0,263,204
0,939,75
0,305,209
0,1206,107
0,1207,178
0,281,0
0,998,475
0,1148,214
0,1208,188
0,1209,312
0,1148,214
0,1197,285
0,1200,83
0,1210,244
0,1211,371
0,1202,1677
0,1212,60
0,279,0
0,168,0
0,1213,1559
0,1212,60
0,1214,292
0,1215,407
0,1216,224
0,998,475
0,1217,250
0,1205,430
0,1201,105
0,998,475
0,1136,0
0,697,64
0,1218,293
0,1212,60
0,1219,0
0,1212,60
0,1215,407
0,1220,346
0,296,204
0,1221,258
0,165,0
0,320,173
0,1147,0
0,188,507
0,1147,0
0,998,475
0,14,0
0,1222,44
0,1223,36
0,1224,153
0,22,214
0,314,214
0,843,278
0,1219,2734
0,281,0
0,1225,316
0,309,151
0,305,209
0,1226,267
0,1225,316
0,1227,0
0,1228,72
0,1148,214
0,1229,0
0,1230,2416
0,1231,903
0,1232,513
0,263,204
0,1233,211
0,1234,0
0,1148,214
0,1235,319
0,1236,703
0,279,0
0,1142,222
0,1237,2589
0,1234,76
0,1238,342
0,1238,342
0,1239,384
0,1240,0
0,530,263
0,1241,2724
0,1242,470
0,296,204
0,1243,283
0,1232,513
0,1244,0
0,1245,5881
0,1246,177
0,1247,0
0,1248,87
0,1249,296
0,1250,216
0,1227,318
0,305,209
0,1251,331
0,1252,2896
0,1253,0
0,1254,219
0,1255,352
0,281,0
0,1147,0
0,1244,209
0,1256,3120
0,1257,0
0,309,151
0,1258,292
0,314,214
0,1247,201
0,1244,209
0,1259,312
0,1253,212
0,1260,198
0,1147,0
0,1261,0
0,1262,84
0,279,0
0,14,0
0,670,215
0,1263,228
0,1264,0
0,1265,559
0,1266,342
0,1267,152
0,1268,1059
0,1269,86
0,1270,203
0,1271,82
0,289,378
0,1272,1954
0,1273,221
0,1274,0
0,1275,0
0,296,204
0,1276,0
0,1277,368
0,1261,214
0,781,261
0,1278,206
0,1279,1297
0,1240,0
0,1280,606
0,1281,613
0,1282,233
0,1151,256
0,1283,268
0,1284,111
0,1285,2192
0,1286,233
0,1287,1594
0,1237,2589
0,1288,0
0,1265,559
0,1289,0
0,1290,213
0,22,214
0,1291,204
0,1292,239
0,1276,1125
0,263,204
0,289,378
0,1293,853
0,670,215
0,1264,268
0,1294,795
0,1295,132
0,1296,0
0,1275,80
0,781,261
0,1297,294
0,1288,211
0,1274,290
0,289,378
0,309,151
0,324,365
0,1298,2207
0,1289,474
0,1299,308
0,305,209
0,1300,1961
0,279,0
0,1301,239
0,281,0
0,1302,330
0,1296,4803
0,1288,211
0,1303,1250
0,1304,2704
0,314,214
0,1305,115
0,1306,2172
0,14,0
0,1307,398
