18:40:24       0.00M ops completed
18:40:27       5.94M ops completed
RAM Hit Ratio :  80.92%
18:40:30      11.98M ops completed
RAM Hit Ratio :  86.95%
18:40:33      17.93M ops completed
RAM Hit Ratio :  88.72%
18:40:36      23.67M ops completed
RAM Hit Ratio :  89.51%
18:40:39      29.31M ops completed
RAM Hit Ratio :  90.47%
18:40:42      34.80M ops completed
RAM Hit Ratio :  90.95%
18:40:45      40.22M ops completed
RAM Hit Ratio :  91.51%
18:40:48      45.51M ops completed
RAM Hit Ratio :  91.82%
18:40:51      50.67M ops completed
RAM Hit Ratio :  92.04%
18:40:54      55.76M ops completed
RAM Hit Ratio :  92.56%
18:40:57      60.78M ops completed
RAM Hit Ratio :  92.71%
18:41:00      65.80M ops completed
RAM Hit Ratio :  92.65%
18:41:03      70.62M ops completed
RAM Hit Ratio :  92.57%
18:41:06      75.35M ops completed
RAM Hit Ratio :  92.59%
18:41:09      80.04M ops completed
RAM Hit Ratio :  93.29%
18:41:12      84.63M ops completed
RAM Hit Ratio :  92.81%
18:41:15      89.24M ops completed
RAM Hit Ratio :  93.05%
18:41:18      93.50M ops completed
RAM Hit Ratio :  91.16%
18:41:21      97.93M ops completed
RAM Hit Ratio :  90.97%
18:41:24     102.44M ops completed
RAM Hit Ratio :  91.16%
18:41:27     106.99M ops completed
RAM Hit Ratio :  91.41%
18:41:30     111.59M ops completed
RAM Hit Ratio :  91.80%
18:41:33     116.27M ops completed
RAM Hit Ratio :  92.19%
18:41:36     120.83M ops completed
RAM Hit Ratio :  91.58%
18:41:39     125.33M ops completed
RAM Hit Ratio :  91.55%
18:41:42     129.82M ops completed
RAM Hit Ratio :  91.65%
18:41:45     134.30M ops completed
RAM Hit Ratio :  91.73%
18:41:48     138.78M ops completed
RAM Hit Ratio :  91.86%
18:41:51     143.23M ops completed
RAM Hit Ratio :  92.02%
18:41:54     147.66M ops completed
RAM Hit Ratio :  91.95%
18:41:57     152.08M ops completed
RAM Hit Ratio :  91.94%
18:42:00     156.45M ops completed
RAM Hit Ratio :  91.85%
18:42:03     160.82M ops completed
RAM Hit Ratio :  92.05%
18:42:06     165.16M ops completed
RAM Hit Ratio :  92.17%
