18:36:05       0.00M ops completed
18:36:08       5.94M ops completed
RAM Hit Ratio :  80.92%
18:36:11      11.99M ops completed
RAM Hit Ratio :  86.95%
18:36:14      17.95M ops completed
RAM Hit Ratio :  88.73%
18:36:17      23.70M ops completed
RAM Hit Ratio :  89.51%
18:36:20      29.35M ops completed
RAM Hit Ratio :  90.47%
18:36:23      34.85M ops completed
RAM Hit Ratio :  90.95%
18:36:26      40.30M ops completed
RAM Hit Ratio :  91.52%
18:36:29      45.64M ops completed
RAM Hit Ratio :  91.82%
18:36:32      50.86M ops completed
RAM Hit Ratio :  92.07%
18:36:35      55.98M ops completed
RAM Hit Ratio :  92.56%
18:36:38      61.05M ops completed
RAM Hit Ratio :  92.75%
18:36:41      66.08M ops completed
RAM Hit Ratio :  92.61%
18:36:44      70.86M ops completed
RAM Hit Ratio :  92.35%
18:36:47      75.32M ops completed
RAM Hit Ratio :  90.16%
18:36:50      80.03M ops completed
RAM Hit Ratio :  91.35%
18:36:53      84.73M ops completed
RAM Hit Ratio :  90.91%
18:36:56      89.52M ops completed
RAM Hit Ratio :  91.16%
18:36:59      94.24M ops completed
RAM Hit Ratio :  90.91%
18:37:02      98.98M ops completed
RAM Hit Ratio :  91.19%
18:37:05     103.70M ops completed
RAM Hit Ratio :  91.27%
18:37:08     108.35M ops completed
RAM Hit Ratio :  91.18%
18:37:11     113.05M ops completed
RAM Hit Ratio :  91.77%
18:37:14     117.72M ops completed
RAM Hit Ratio :  91.62%
18:37:17     122.28M ops completed
RAM Hit Ratio :  91.25%
18:37:20     126.77M ops completed
RAM Hit Ratio :  91.12%
18:37:23     131.25M ops completed
RAM Hit Ratio :  91.22%
18:37:26     135.71M ops completed
RAM Hit Ratio :  91.34%
18:37:29     140.13M ops completed
RAM Hit Ratio :  91.25%
18:37:32     144.63M ops completed
RAM Hit Ratio :  91.74%
18:37:35     149.09M ops completed
RAM Hit Ratio :  90.93%
18:37:38     153.65M ops completed
RAM Hit Ratio :  90.77%
18:37:41     158.27M ops completed
RAM Hit Ratio :  90.72%
18:37:44     162.95M ops completed
RAM Hit Ratio :  90.92%
18:37:47     167.63M ops completed
RAM Hit Ratio :  91.06%
18:37:50     172.29M ops completed
RAM Hit Ratio :  91.02%
18:37:53     176.96M ops completed
RAM Hit Ratio :  91.14%
18:37:56     181.54M ops completed
RAM Hit Ratio :  90.90%
18:37:59     186.10M ops completed
RAM Hit Ratio :  90.87%
18:38:02     190.64M ops completed
RAM Hit Ratio :  90.93%
18:38:05     195.11M ops completed
RAM Hit Ratio :  90.94%
18:38:08     199.62M ops completed
RAM Hit Ratio :  91.31%
18:38:11     204.07M ops completed
RAM Hit Ratio :  91.31%
18:38:14     208.53M ops completed
RAM Hit Ratio :  90.93%
18:38:17     212.95M ops completed
RAM Hit Ratio :  90.90%
18:38:20     217.33M ops completed
RAM Hit Ratio :  90.72%
18:38:23     221.75M ops completed
RAM Hit Ratio :  90.80%
18:38:26     226.11M ops completed
RAM Hit Ratio :  90.85%
18:38:29     230.52M ops completed
RAM Hit Ratio :  91.25%
18:38:32     234.98M ops completed
RAM Hit Ratio :  90.63%
18:38:35     239.44M ops completed
RAM Hit Ratio :  90.25%
18:38:38     243.92M ops completed
RAM Hit Ratio :  90.37%
18:38:41     248.39M ops completed
RAM Hit Ratio :  90.49%
18:38:44     252.85M ops completed
RAM Hit Ratio :  90.50%
18:38:47     257.25M ops completed
RAM Hit Ratio :  90.48%
18:38:50     261.71M ops completed
RAM Hit Ratio :  90.59%
18:38:53     266.12M ops completed
RAM Hit Ratio :  90.39%
18:38:56     270.56M ops completed
RAM Hit Ratio :  90.65%
18:38:59     274.96M ops completed
RAM Hit Ratio :  90.63%
18:39:02     279.38M ops completed
RAM Hit Ratio :  90.85%
18:39:05     283.82M ops completed
RAM Hit Ratio :  90.89%
18:39:08     288.26M ops completed
RAM Hit Ratio :  91.18%
18:39:11     292.73M ops completed
RAM Hit Ratio :  91.29%
18:39:14     297.10M ops completed
RAM Hit Ratio :  90.86%
18:39:17     301.45M ops completed
RAM Hit Ratio :  90.80%
18:39:20     305.82M ops completed
RAM Hit Ratio :  90.78%
18:39:23     310.19M ops completed
RAM Hit Ratio :  90.80%
18:39:26     314.55M ops completed
RAM Hit Ratio :  90.91%
18:39:29     318.97M ops completed
RAM Hit Ratio :  90.81%
18:39:32     323.50M ops completed
RAM Hit Ratio :  90.98%
18:39:35     328.12M ops completed
RAM Hit Ratio :  91.76%
18:39:38     332.59M ops completed
RAM Hit Ratio :  90.67%
18:39:41     337.09M ops completed
RAM Hit Ratio :  90.90%
18:39:44     341.60M ops completed
RAM Hit Ratio :  91.14%
18:39:47     346.06M ops completed
RAM Hit Ratio :  90.92%
18:39:50     350.52M ops completed
RAM Hit Ratio :  90.81%
18:39:53     354.94M ops completed
RAM Hit Ratio :  90.67%
18:39:56     359.35M ops completed
RAM Hit Ratio :  90.71%
18:39:59     363.76M ops completed
RAM Hit Ratio :  90.79%
18:40:02     368.20M ops completed
RAM Hit Ratio :  91.01%
18:40:05     372.60M ops completed
RAM Hit Ratio :  91.03%
18:40:08     377.04M ops completed
RAM Hit Ratio :  91.08%
18:40:11     381.50M ops completed
RAM Hit Ratio :  90.96%
18:40:14     385.99M ops completed
RAM Hit Ratio :  91.18%
18:40:17     390.56M ops completed
RAM Hit Ratio :  91.71%
18:40:20     395.17M ops completed
RAM Hit Ratio :  92.00%
18:40:23     399.72M ops completed
RAM Hit Ratio :  91.42%
